duration,retry_count,status,error_type,message
359.19,5,success,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_26268_e1bfdd"
586.73,2,warning,data_quality,"Great Expectations checkpoint failed for raw.customers: null_rate=0.54, duplicate_keys=18776 job_id=job_44066_8cb5b8"
323.63,0,warning,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_11881_79eb39"
572.77,0,degraded,timeout,Prefect task inventory_sync exceeded execution_timeout after 572.77s; last heartbeat lost; job_id=job_47904_29f929 table=fact_orders ts=2026-04-13T23:01:59Z
2439.82,1,warning,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_46822_af51c9"
224.64,3,success,none,Glue DAG dbt_marts_run completed successfully for table raw.orders; rows=1782609 duration=224.64s job_id=job_27682_10623d ts=2026-04-14T09:34:47Z
1106.41,6,warning,none,"dbt model billing_invoices finished: PASS, freshness within SLA, invocation_id=job_26766_ca3892"
473.36,2,failed,upstream_dependency,Upstream dependency billing_api delayed; skipping crm_delta_merge for warehouse.shipments; job_id=job_91368_843616
2088.06,0,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_60674_c18b4f | attempt=1 hostname=worker-3 memory_mb=23946"
438.4,6,warning,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_85412_b5e71f"
2303.7,1,error,permission,AccessDeniedException: role etl_runner cannot write to crm.leads; job_id=job_30316_8d2105 request_id=48170c72 | attempt=2 hostname=worker-3 memory_mb=24396
356.21,0,failed,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_40862_8ecb31"
1757.82,1,sucess,schema_mismatch,Schema validation failed for raw.customers: expected column customer_id INT but found STRING; job_id=job_76574_c60e06 ts=2026-04-20T20:19:12Z
76.05,2,degraded,permission,permission denied for schema analytics while executing INSERT into fact_orders; user=svc_etl
197.77,0,success,dbt_error,dbt test failed: accepted_values on analytics.session_rollup.status returned 245 failures | attempt=1 hostname=worker-18 memory_mb=6890
108.19,1,success,none,task=fraud_features_etl.load target=raw.orders status=OK run_id=job_80770_b44576 committed partitions=8 at 2026-04-18T18:56:02Z
287.39,3,error,permission,permission denied for schema analytics while executing INSERT into dim_user; user=svc_etl
151.68,0,failed,permission,403 Forbidden from object store during fraud_features_etl; check IAM policy for table=billing.invoices
186.78,0,success,none,task=inventory_sync.load target=raw.orders status=OK run_id=job_76295_be0533 committed partitions=32 at 2026-04-28T21:02:36Z
342.59,0,success,none,task=dbt_marts_run.load target=warehouse.shipments status=OK run_id=job_17656_46f59c committed partitions=12 at 2026-04-17T23:44:12Z | attempt=1 hostname=worker-12 memory_mb=18942
3257.73,0,faild,none,Spark DAG customer_dim_build completed successfully for table analytics.session_rollup; rows=953918 duration=3257.73s job_id=job_34370_227699 ts=2026-04-24T01:35:17Z
211.17,4,success,data_quality,"Great Expectations checkpoint failed for stg.payments: null_rate=0.24, duplicate_keys=15493 job_id=job_71384_046f8e"
5.93,2,degraded,none,task=billing_export_load.load target=crm.leads status=OK run_id=job_99732_2f8304 committed partitions=29 at 2026-04-15T10:48:18Z
190.25,0,success,none,task=fraud_features_etl.load target=stg_events.clickstream status=OK run_id=job_33183_39bb4a committed partitions=26 at 2026-04-08T13:55:51Z
1.48,5,failed,none,task=customer_dim_build.load target=dim_user status=OK run_id=job_74668_2a9f01 committed partitions=15 at 2026-04-10T01:00:11Z
378.27,3,success,none,task=dbt_marts_run.load target=dim_user status=OK run_id=job_20899_589443 committed partitions=29 at 2026-04-01T03:00:38Z | attempt=4 hostname=worker-7 memory_mb=24087
213.77,0,success,data_quality,"row_count anomaly for raw.orders: expected 100k-130k, observed 21837; quarantined batch"
67.29,0,timedout,none,task=fraud_features_etl.load target=raw.orders status=OK run_id=job_47252_f770e9 committed partitions=15 at 2026-04-18T10:55:07Z
247.7,0,success,none,"dbt model billing_invoices finished: PASS, freshness within SLA, invocation_id=job_81661_128fa4"
210.49,0,success,none,Airflow DAG inventory_sync completed successfully for table stg.payments; rows=1640736 duration=210.49s job_id=job_19552_4d06a4 ts=2026-04-13T11:23:59Z
410.91,0,success,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_64264_9030e5"
4464.97,3,timeout,data_quality,"Great Expectations checkpoint failed for stg.payments: null_rate=0.57, duplicate_keys=4151 job_id=job_28542_94510f"
114.99,0,success,none,task=customer_dim_build.load target=billing.invoices status=OK run_id=job_85084_dfa6f9 committed partitions=7 at 2026-04-24T00:09:20Z
529.76,5,success,timeout,Prefect task fraud_features_etl exceeded execution_timeout after 529.76s; last heartbeat lost; job_id=job_89150_1efa00 table=inventory_snapshot ts=2026-04-03T19:56:00Z
505.63,0,success,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_43025_545592 | attempt=1 hostname=worker-2 memory_mb=21288"
383.95,4,degraded,timeout,Spark executor heartbeat timeout while writing stg.payments; stage=9 retry=4; java.net.SocketTimeoutException: Read timed out
594.54,0,success,none,Glue DAG customer_dim_build completed successfully for table analytics.session_rollup; rows=667483 duration=594.54s job_id=job_49129_34bf08 ts=2026-04-20T01:29:17Z
252.72,4,degraded,N/A,task=crm_delta_merge.load target=fact_orders status=OK run_id=job_60222_a52f40 committed partitions=26 at 2026-04-13T05:34:10Z
382.49,0,warning,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=payment_recon table=stg_events.clickstream
392.53,1,success,data_quality,"Great Expectations checkpoint failed for analytics.session_rollup: null_rate=0.22, duplicate_keys=18360 job_id=job_50781_be5e90"
10.65,0,success,none,task=inventory_sync.load target=warehouse.shipments status=OK run_id=job_79337_ae95a8 committed partitions=24 at 2026-04-01T13:36:42Z
1670.37,0,success,none,dbt DAG billing_export_load completed successfully for table raw.customers; rows=92883 duration=1670.37s job_id=job_46746_172de7 ts=2026-04-06T12:29:51Z
280.12,5,success,none,task=clickstream_spark_job.load target=stg.payments status=OK run_id=job_87136_023200 committed partitions=4 at 2026-04-09T06:36:41Z
549.1,5,error,dbt_error,dbt test failed: accepted_values on raw.orders.status returned 85 failures
2636.14,0,degraded,none,Prefect DAG clickstream_spark_job completed successfully for table inventory_snapshot; rows=1723612 duration=2636.14s job_id=job_31443_a47296 ts=2026-04-27T00:55:18Z
133.88,1,failed,schema_mismatch,Schema validation failed for billing.invoices: expected column customer_id INT but found STRING; job_id=job_58167_9df143 ts=2026-04-17T23:58:02Z | attempt=2 hostname=worker-1 memory_mb=20310
97.76,6,success,upstream_dependency,External dependency not ready: watermark behind by 211 minutes for pipeline=clickstream_spark_job
273.98,1,success,none,Dagster DAG fraud_features_etl completed successfully for table stg_events.clickstream; rows=931465 duration=273.98s job_id=job_89681_479d81 ts=2026-04-10T13:14:16Z
500.41,0,success,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_74407_af4257"
990.04,1,success,none,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_76631_3247e2"
520.73,0,success,none,Dagster DAG customer_dim_build completed successfully for table analytics.session_rollup; rows=991255 duration=520.73s job_id=job_17264_fc932f ts=2026-04-22T17:54:18Z
364.0,3,failed,dbt_error,dbt test failed: accepted_values on analytics.session_rollup.status returned 142 failures
591.09,1,success,none,task=fraud_features_etl.load target=inventory_snapshot status=OK run_id=job_56891_84c6e7 committed partitions=2 at 2026-04-02T17:22:22Z | attempt=2 hostname=worker-7 memory_mb=19241
69.98,5,degraded,data_quality,"row_count anomaly for inventory_snapshot: expected 100k-130k, observed 11112; quarantined batch"
1209.05,2,failed,data_quality,DQ rule violation in billing_export_load: negative amount detected in analytics.session_rollup; bad_rows=9603
5271.36,1,degradedd,N/A,Glue DAG billing_export_load completed successfully for table billing.invoices; rows=1298256 duration=5271.36s job_id=job_62548_ed5b26 ts=2026-04-15T21:35:36Z
375.63,4,success,none,Airflow DAG customer_dim_build completed successfully for table inventory_snapshot; rows=1594573 duration=375.63s job_id=job_93229_f521ca ts=2026-04-12T05:00:03Z
321.84,2,success,none,Dagster DAG inventory_sync completed successfully for table crm.leads; rows=1040324 duration=321.84s job_id=job_61573_aece50 ts=2026-04-10T15:04:16Z
278.77,0,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_12251_9bef18"
6336.9,1,success,data_quality,"Great Expectations checkpoint failed for raw.orders: null_rate=0.52, duplicate_keys=13546 job_id=job_72749_5c1969 | attempt=2 hostname=worker-10 memory_mb=9626"
1.38,3,success,none,"dbt model dim_user finished: PASS, freshness within SLA, invocation_id=job_25046_86f651"
64.52,0,success,none,Spark DAG fraud_features_etl completed successfully for table billing.invoices; rows=1708821 duration=64.52s job_id=job_16299_b476e1 ts=2026-04-10T06:41:00Z
1788.74,4,error,schema_mismatch,Schema validation failed for raw.orders: expected column customer_id INT but found STRING; job_id=job_95344_a0c9f7 ts=2026-04-23T05:07:43Z
491.81,1,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_54346_e44958"
10.69,3,failed,upstream_dependency,External dependency not ready: watermark behind by 317 minutes for pipeline=crm_delta_merge
8.56,0,success,none,task=daily_orders_ingest.load target=crm.leads status=OK run_id=job_69535_f6d2a8 committed partitions=4 at 2026-04-06T04:49:14Z
175.06,4,degraded,none,"dbt model inventory_snapshot finished: PASS, freshness within SLA, invocation_id=job_71493_acfdad"
91.04,0,success,none,Dagster DAG customer_dim_build completed successfully for table raw.orders; rows=2318686 duration=91.04s job_id=job_70016_e58379 ts=2026-04-02T08:34:54Z
539.98,0,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_28625_3dde3d"
3049.36,0,warning,none,task=dbt_marts_run.load target=mart.revenue_daily status=OK run_id=job_68041_7b5877 committed partitions=32 at 2026-04-27T00:40:27Z
305.65,1,success,none,Glue DAG billing_export_load completed successfully for table stg.payments; rows=1737003 duration=305.65s job_id=job_93186_0ea4eb ts=2026-04-06T21:45:46Z | attempt=2 hostname=worker-3 memory_mb=13598
871.64,0,success,none,task=inventory_sync.load target=raw.customers status=OK run_id=job_38621_08c2eb committed partitions=26 at 2026-04-19T11:34:07Z
77.58,1,success,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_85221_8fbccd"
541.5,0,failed,missing_file,FileNotFoundError: landing file for crm.leads was not present by cutoff; sensor waited 5m
289.44,0,success,upstream_dependency,External dependency not ready: watermark behind by 164 minutes for pipeline=payment_recon
104.75,1,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_90342_ef91e4"
3243.99,4,failed,timeout,Spark executor heartbeat timeout while writing raw.orders; stage=73 retry=4; java.net.SocketTimeoutException: Read timed out
595.87,0,success,none,Glue DAG zipcode_metrics_refresh completed successfully for table billing.invoices; rows=1709296 duration=595.87s job_id=job_98234_22cebf ts=2026-04-07T07:48:33Z
541.54,1,success,none,Prefect DAG customer_dim_build completed successfully for table stg.payments; rows=783722 duration=541.54s job_id=job_80852_6e569b ts=2026-04-24T08:08:54Z
91.28,0,success,data_quality,"row_count anomaly for crm.leads: expected 100k-130k, observed 11466; quarantined batch"
228.02,0,success,upstream_dependency,HTTP 503 from upstream service during extract for crm.leads; circuit breaker open; retry=0
268.0,0,error,data_quality,DQ rule violation in fraud_features_etl: negative amount detected in raw.orders; bad_rows=1234
259.45,3,success,permission,permission denied for schema analytics while executing INSERT into billing.invoices; user=svc_etl
4.1,1,success,data_quality,"Great Expectations checkpoint failed for billing.invoices: null_rate=0.23, duplicate_keys=19517 job_id=job_34897_005809"
2879.32,1,degraded,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_94547_dc9236 | attempt=2 hostname=worker-16 memory_mb=5820"
86.88,0,success,none,task=dbt_marts_run.load target=mart.revenue_daily status=OK run_id=job_27239_ebdb56 committed partitions=28 at 2026-04-02T14:19:23Z
925.44,1,success,none,task=clickstream_spark_job.load target=dim_user status=OK run_id=job_93257_a60ab4 committed partitions=32 at 2026-04-10T16:00:16Z
450.76,0,failed,N/A,"dbt model stg_payments finished: PASS, freshness within SLA, invocation_id=job_10435_59ae00"
217.9,3,error,missing_file,FileNotFoundError: landing file for dim_user was not present by cutoff; sensor waited 33m
2795.4,4,error,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=customer_dim_build table=mart.revenue_daily
5137.65,0,timeout,dbt_error,dbt run failed on model inventory_snapshot: Compilation Error near line 50; invocation_id=job_32948_a44b31
7.18,0,success,none,Glue DAG fraud_features_etl completed successfully for table raw.orders; rows=104735 duration=8.57s job_id=job_19905_239b99 ts=2026-04-16T05:11:22Z
1214.62,1,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_14840_12e8e4"
566.54,4,error,data_quality,"Great Expectations checkpoint failed for crm.leads: null_rate=0.31, duplicate_keys=17056 job_id=job_58589_f80ab7"
190.06,0,success,none,Glue DAG zipcode_metrics_refresh completed successfully for table analytics.session_rollup; rows=1101890 duration=190.06s job_id=job_20741_8beb8d ts=2026-04-11T21:08:20Z
4.44,5,success,none,N/A
107.95,1,degraded,none,Spark DAG inventory_sync completed successfully for table raw.orders; rows=927067 duration=107.95s job_id=job_29373_ad109f ts=2026-04-14T15:23:58Z
516.72,0,success,none,task=crm_delta_merge.load target=crm.leads status=OK run_id=job_27616_4b208d committed partitions=3 at 2026-04-11T12:43:37Z
475.41,0,success,none,task=billing_export_load.load target=fact_orders status=OK run_id=job_67654_4ccab6 committed partitions=37 at 2026-04-23T12:41:42Z
362.45,1,failed,data_quality,DQ rule violation in customer_dim_build: negative amount detected in raw.customers; bad_rows=462
414.53,0,success,none,task=zipcode_metrics_refresh.load target=raw.customers status=OK run_id=job_70532_ef96a9 committed partitions=35 at 2026-04-11T23:06:19Z
4801.13,3,error,timeout,SLA miss: upstream batch still running after 4801.13s for customer_dim_build; marked timeout job_id=job_85892_3ae366
438.8,4,error,data_quality,"Great Expectations checkpoint failed for dim_user: null_rate=0.65, duplicate_keys=18368 job_id=job_69464_7a9fbb"
461.08,6,error,permission,-
504.25,4,timeout,data_quality,DQ rule violation in payment_recon: negative amount detected in raw.orders; bad_rows=1393
899.11,0,failed,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=inventory_sync table=mart.revenue_daily
2980.35,0,error,upstream_dependency,HTTP 503 from upstream service during extract for raw.orders; circuit breaker open; retry=0 | attempt=1 hostname=worker-18 memory_mb=13598
478.57,0,success,none,Airflow DAG payment_recon completed successfully for table fact_orders; rows=41924 duration=478.57s job_id=job_84873_f1f91b ts=2026-04-14T19:47:44Z | attempt=1 hostname=worker-15 memory_mb=7596
8.57,0,success,none,Glue DAG fraud_features_etl completed successfully for table raw.orders; rows=104735 duration=8.57s job_id=job_19905_239b99 ts=2026-04-16T05:11:22Z
3392.02,0,error,none,Airflow DAG payment_recon completed successfully for table dim_user; rows=2465127 duration=3392.02s job_id=job_94927_c56d49 ts=2026-04-05T12:27:48Z
274.94,2,error,data_quality,"row_count anomaly for crm.leads: expected 100k-130k, observed 1214; quarantined batch"
484.37,2,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_66093_e0a245"
215.43,0,timeout,permission,AccessDeniedException: role etl_runner cannot write to crm.leads; job_id=job_61516_45d700 request_id=2af37913
958.74,1,success,none,Airflow DAG payment_recon completed successfully for table analytics.session_rollup; rows=8377 duration=958.74s job_id=job_57091_aeb13f ts=2026-04-01T07:34:40Z
252.62,0,success,none,Glue DAG customer_dim_build completed successfully for table crm.leads; rows=582516 duration=252.62s job_id=job_84411_8b9852 ts=2026-04-21T05:32:38Z
314.02,1,error,none,Airflow DAG daily_orders_ingest completed successfully for table stg_events.clickstream; rows=919127 duration=314.02s job_id=job_13022_310773 ts=2026-04-27T21:27:45Z
311.66,0,success,none,task=dbt_marts_run.load target=billing.invoices status=OK run_id=job_65365_a8fc0c committed partitions=40 at 2026-04-14T23:16:13Z
465.44,3,success,none,task=fraud_features_etl.load target=warehouse.shipments status=OK run_id=job_28058_19e670 committed partitions=1 at 2026-04-17T16:15:54Z
631.31,0,success,none,Airflow DAG zipcode_metrics_refresh completed successfully for table stg.payments; rows=487438 duration=631.31s job_id=job_83402_aaa6ed ts=2026-04-18T12:05:17Z | attempt=1 hostname=worker-20 memory_mb=6177
97.67,0,error,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=payment_recon table=warehouse.shipments
272.29,5,success,none,task=dbt_marts_run.load target=analytics.session_rollup status=OK run_id=job_13296_8174a5 committed partitions=32 at 2026-04-03T12:07:13Z | attempt=6 hostname=worker-14 memory_mb=18034
5019.27,6,warning,upstream_dependency,HTTP 503 from upstream service during extract for billing.invoices; circuit breaker open; retry=6
8.14,0,success,none,task=dbt_marts_run.load target=inventory_snapshot status=OK run_id=job_26456_d2887d committed partitions=4 at 2026-04-28T09:53:55Z
419.21,2,success,none,"dbt model analytics_session_rollup finished: PASS, freshness within SLA, invocation_id=job_23248_3e9697"
280.88,0,error,upstream_dependency,External dependency not ready: watermark behind by 80 minutes for pipeline=billing_export_load
1755.15,6,success,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=payment_recon table=stg_events.clickstream | attempt=7 hostname=worker-15 memory_mb=21884
592.8,0,success,none,Airflow DAG zipcode_metrics_refresh completed successfully for table warehouse.shipments; rows=1957391 duration=592.8s job_id=job_76496_81c05e ts=2026-04-19T23:35:36Z
2.93,1,timeout,upstream_dependency,HTTP 503 from upstream service during extract for raw.orders; circuit breaker open; retry=1
3299.01,0,error,schema_mismatch,Schema validation failed for mart.revenue_daily: expected column customer_id INT but found STRING; job_id=job_98307_e2ddf9 ts=2026-04-18T13:20:16Z
300.74,1,warning,data_quality,"Great Expectations checkpoint failed for inventory_snapshot: null_rate=0.57, duplicate_keys=4674 job_id=job_67997_475e8e"
471.76,4,failed,upstream_dependency,HTTP 503 from upstream service during extract for stg.payments; circuit breaker open; retry=4
644.26,3,degraded,timeout,SLA miss: upstream batch still running after 644.26s for clickstream_spark_job; marked timeout job_id=job_97522_090638
3343.18,0,failed,none,Glue DAG customer_dim_build completed successfully for table billing.invoices; rows=1560847 duration=3343.18s job_id=job_74576_997657 ts=2026-04-04T04:52:41Z
475.24,1,failed,schema_mismatch,Schema validation failed for raw.orders: expected column customer_id INT but found STRING; job_id=job_67873_d55465 ts=2026-04-15T07:24:42Z
309.4,0,success,none,task=payment_recon.load target=inventory_snapshot status=OK run_id=job_16528_e6f83a committed partitions=44 at 2026-04-06T12:05:59Z
1219.58,1,error,data_quality,"row_count anomaly for warehouse.shipments: expected 100k-130k, observed 13318; quarantined batch"
5774.34,0,error,N/A,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_20984_7ec19e"
132.31,2,failed,timeout,dbt task billing_export_load exceeded execution_timeout after 132.74s; last heartbeat lost; job_id=job_53948_1ed97f table=inventory_snapshot ts=2026-04-05T07:13:27Z
4.75,1,success,none,"dbt model crm_leads finished: PASS, freshness within SLA, invocation_id=job_14244_7f0cd5"
159.1,0,success,none,task=payment_recon.load target=crm.leads status=OK run_id=job_92515_5672fc committed partitions=12 at 2026-04-19T05:20:49Z
6.57,3,success,unknown,dbt DAG daily_orders_ingest completed successfully for table mart.revenue_daily; rows=918564 duration=6.57s job_id=job_55848_9ea986 ts=2026-04-20T20:01:35Z
267.32,1,timeout,upstream_dependency,External dependency not ready: watermark behind by 234 minutes for pipeline=crm_delta_merge
2295.13,4,warning,none,task=zipcode_metrics_refresh.load target=stg.payments status=OK run_id=job_31745_7ef572 committed partitions=16 at 2026-04-03T13:31:20Z
208.86,2,success,schema_mismatch,Schema validation failed for raw.orders: expected column customer_id INT but found STRING; job_id=job_39654_1b4221 ts=2026-04-10T11:57:45Z
457.23,6,timeout,upstream_dependency,Upstream dependency billing_api delayed; skipping customer_dim_build for stg_events.clickstream; job_id=job_45319_978d34 | attempt=7 hostname=worker-15 memory_mb=10636
545.93,1,success,schema_mismatch,"dbt contract error in model raw_customers: missing column updated_at, extra column legacy_code | attempt=2 hostname=worker-5 memory_mb=23489"
3238.08,5,faild,data_quality,"Great Expectations checkpoint failed for dim_user: null_rate=0.29, duplicate_keys=8897 job_id=job_18006_e73a94"
456.84,2,failed,schema_mismatch,"dbt contract error in model crm_leads: missing column updated_at, extra column legacy_code"
102.4,4,warning,upstream_dependency,External dependency not ready: watermark behind by 184 minutes for pipeline=payment_recon
1687.24,5,success,data_quality,DQ rule violation in inventory_sync: negative amount detected in analytics.session_rollup; bad_rows=8738
2027.25,0,success,none,task=customer_dim_build.load target=mart.revenue_daily status=OK run_id=job_84675_54ccfa committed partitions=26 at 2026-04-20T00:25:00Z
11.64,2,failed,permission,403 Forbidden from object store during inventory_sync; check IAM policy for table=stg_events.clickstream | attempt=3 hostname=worker-13 memory_mb=9719
170.11,2,success,data_quality,"row_count anomaly for dim_user: expected 100k-130k, observed 6736; quarantined batch"
83.04,1,success,upstream_dependency,HTTP 503 from upstream service during extract for inventory_snapshot; circuit breaker open; retry=1
125.44,0,success,none,task=daily_orders_ingest.load target=stg.payments status=OK run_id=job_47621_0f3c8e committed partitions=5 at 2026-04-15T11:12:04Z
460.22,0,success,none,task=daily_orders_ingest.load target=crm.leads status=OK run_id=job_71290_20e0de committed partitions=5 at 2026-04-17T15:47:48Z
12.17,1,success,none,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_20178_7a08a7"
288.4,1,success,none,"dbt model fact_orders finished: PASS, freshness within SLA, invocation_id=job_82542_eb0c23"
240.26,0,success,none,task=inventory_sync.load target=stg_events.clickstream status=OK run_id=job_66151_c57841 committed partitions=18 at 2026-04-02T08:17:50Z
366.05,1,success,data_quality,"row_count anomaly for raw.customers: expected 100k-130k, observed 15424; quarantined batch"
1544.74,6,warning,none,task=daily_orders_ingest.load target=dim_user status=OK run_id=job_93466_ce50ae committed partitions=4 at 2026-04-05T05:03:38Z
127.86,0,failed,timeout,SLA miss: upstream batch still running after 127.86s for zipcode_metrics_refresh; marked timeout job_id=job_76711_5499bb
328.3,4,success,none,task=customer_dim_build.load target=stg_events.clickstream status=OK run_id=job_41117_e95190 committed partitions=8 at 2026-04-10T23:17:31Z
548.79,1,success,none,task=clickstream_spark_job.load target=mart.revenue_daily status=OK run_id=job_29228_acc7ca committed partitions=8 at 2026-04-23T02:44:35Z
466.85,3,success,none,Prefect DAG payment_recon completed successfully for table analytics.session_rollup; rows=194617 duration=466.85s job_id=job_76978_2e4c6f ts=2026-04-01T07:16:16Z
141.08,5,warning,none,task=payment_recon.load target=billing.invoices status=OK run_id=job_48795_f44b5b committed partitions=43 at 2026-04-27T19:10:19Z | attempt=6 hostname=worker-14 memory_mb=18201
489.89,1,timeout,upstream_dependency,External dependency not ready: watermark behind by 186 minutes for pipeline=daily_orders_ingest
3.5,1,success,none,task=payment_recon.load target=mart.revenue_daily status=OK run_id=job_31273_3b9bc1 committed partitions=38 at 2026-04-12T07:49:33Z
225.03,4,timedout,none,task=dbt_marts_run.load target=warehouse.shipments status=OK run_id=job_56128_f7c029 committed partitions=45 at 2026-04-23T15:28:14Z
1482.98,0,success,timeout,Glue task billing_export_load exceeded execution_timeout after 1482.98s; last heartbeat lost; job_id=job_89209_1bfc7a table=fact_orders ts=2026-04-17T14:50:44Z
253.79,0,success,none,task=billing_export_load.load target=dim_user status=OK run_id=job_87333_1bef20 committed partitions=48 at 2026-04-20T23:55:54Z
522.16,0,success,none,Airflow DAG clickstream_spark_job completed successfully for table crm.leads; rows=355076 duration=522.16s job_id=job_52909_4791ff ts=2026-04-17T06:54:11Z
4.98,5,failed,upstream_dependency,External dependency not ready: watermark behind by 101 minutes for pipeline=clickstream_spark_job
3.56,1,degraded,none,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_73501_1c2493"
339.41,2,error,timeot,Prefect DAG payment_recon completed successfully for table inventory_snapshot; rows=1289214 duration=339.41s job_id=job_94142_d24dfb ts=2026-04-10T00:14:41Z | attempt=3 hostname=worker-16 memory_mb=16574
9.06,1,success,none,task=payment_recon.load target=raw.orders status=OK run_id=job_53715_6a8eef committed partitions=38 at 2026-04-24T21:15:23Z
1348.77,0,success,none,"dbt model stg_events_clickstream finished: PASS, freshness within SLA, invocation_id=job_10673_b045b9"
5.85,1,success,missing_file,Airflow sensor customer_dim_build.wait_for_file failed: gs://bucket/raw/warehouse.shipments/2026-04-23.csv missing
11.66,1,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_33358_fa253f"
1287.85,1,success,permission,AccessDeniedException: role etl_runner cannot write to warehouse.shipments; job_id=job_36702_ae9c2c request_id=9930dd3e
2398.46,2,error,none,dbt DAG dbt_marts_run completed successfully for table billing.invoices; rows=1587927 duration=2398.46s job_id=job_20336_f068f9 ts=2026-04-22T05:17:19Z
59.95,0,failed,data_quality,"row_count anomaly for inventory_snapshot: expected 100k-130k, observed 14542; quarantined batch"
1139.41,1,degraded,schema_mismatch,"dbt contract error in model crm_leads: missing column updated_at, extra column legacy_code | attempt=2 hostname=worker-2 memory_mb=13401"
402.59,2,failed,missing_file,Airflow sensor dbt_marts_run.wait_for_file failed: gs://bucket/raw/fact_orders/2026-04-04.csv missing
351.07,2,success,schema_mismatch,Spark AnalysisException: Cannot resolve column 'event_ts' in input schema for pipeline=daily_orders_ingest table=fact_orders
264.11,2,error,timeot,Spark DAG clickstream_spark_job completed successfully for table billing.invoices; rows=704194 duration=264.11s job_id=job_47092_991eb8 ts=2026-04-13T14:47:14Z
525.03,0,warning,none,task=billing_export_load.load target=fact_orders status=OK run_id=job_27181_b89636 committed partitions=2 at 2026-04-26T02:17:22Z
137.38,1,success,none,"dbt model mart_revenue_daily finished: PASS, freshness within SLA, invocation_id=job_44779_fdebb0 | attempt=2 hostname=worker-21 memory_mb=17705"
266.37,0,success,none,"dbt model raw_customers finished: PASS, freshness within SLA, invocation_id=job_35533_b09c9c | attempt=1 hostname=worker-9 memory_mb=8519"
141.95,2,success,none,task=zipcode_metrics_refresh.load target=stg.payments status=OK run_id=job_72791_b44586 committed partitions=19 at 2026-04-22T04:51:06Z
436.74,2,success,none,Airflow DAG payment_recon completed successfully for table analytics.session_rollup; rows=1054369 duration=436.74s job_id=job_27912_83eaf2 ts=2026-04-06T00:47:23Z
494.63,2,success,none,task=dbt_marts_run.load target=dim_user status=OK run_id=job_54839_4f37bd committed partitions=21 at 2026-04-13T02:05:46Z
381.16,1,warning,timeout,Spark executor heartbeat timeout while writing stg_events.clickstream; stage=64 retry=1; java.net.SocketTimeoutException: Read timed out
485.1,1,error,permission,AccessDeniedException: role etl_runner cannot write to raw.orders; job_id=job_45422_2b0de0 request_id=795deefc
573.79,0,success,none,Spark DAG customer_dim_build completed successfully for table fact_orders; rows=2458772 duration=573.79s job_id=job_85192_31ef32 ts=2026-04-11T21:39:49Z
4.95,1,success,none,dbt DAG clickstream_spark_job completed successfully for table analytics.session_rollup; rows=552839 duration=4.95s job_id=job_64649_f692f0 ts=2026-04-14T10:47:55Z
552.74,0,success,dbt_error,dbt run failed on model stg_events_clickstream: Compilation Error near line 134; invocation_id=job_49870_44b02f
43.94,1,success,none,"dbt model warehouse_shipments finished: PASS, freshness within SLA, invocation_id=job_43478_61c000"
8.6,2,warning,none,task=billing_export_load.load target=stg.payments status=OK run_id=job_60356_33befc committed partitions=21 at 2026-04-01T03:36:10Z
257.73,0,success,schem_mismatch,Prefect DAG dbt_marts_run completed successfully for table stg.payments; rows=1363631 duration=257.73s job_id=job_17535_94baf2 ts=2026-04-14T13:55:50Z
504.35,2,success,none,"dbt model raw_orders finished: PASS, freshness within SLA, invocation_id=job_12605_1f48b2"
